"Date","WPS091203"
1995-01-01,531.4
1995-02-01,624.2
1995-03-01,706.1
1995-04-01,774.3
1995-05-01,766.8
1995-06-01,623.4
1995-07-01,536.6
1995-08-01,454.7
1995-09-01,331.7
1995-10-01,238.5
1995-11-01,208.5
1995-12-01,215.2
1996-01-01,256.1
1996-02-01,244.1
1996-03-01,192.2
1996-04-01,167.6
1996-05-01,162.1
1996-06-01,162.8
1996-07-01,177.1
1996-08-01,174.3
1996-09-01,220.9
1996-10-01,238.5
1996-11-01,244.9
1996-12-01,237.8
1997-01-01,220.5
1997-02-01,230.5
1997-03-01,218.8
1997-04-01,217.4
1997-05-01,214.9
1997-06-01,207.3
1997-07-01,243.9
1997-08-01,286.2
1997-09-01,294.4
1997-10-01,281.4
1997-11-01,287.4
1997-12-01,283.9
1998-01-01,NA
1998-02-01,NA
1998-03-01,NA
1998-04-01,NA
1998-05-01,NA
1998-06-01,NA
1998-07-01,NA
1998-08-01,NA
1998-09-01,NA
1998-10-01,NA
1998-11-01,NA
1998-12-01,NA
1999-01-01,NA
1999-02-01,NA
1999-03-01,NA
1999-04-01,NA
1999-05-01,NA
1999-06-01,NA
1999-07-01,NA
1999-08-01,NA
1999-09-01,NA
1999-10-01,NA
1999-11-01,NA
1999-12-01,NA
2000-01-01,277.9
2000-02-01,282
2000-03-01,280.6
2000-04-01,340.1
2000-05-01,362
2000-06-01,295.6
2000-07-01,239.6
2000-08-01,158.2
2000-09-01,159.2
2000-10-01,171.2
2000-11-01,175.2
2000-12-01,171.6
2001-01-01,164.3
2001-02-01,139.3
2001-03-01,131.3
2001-04-01,120.3
2001-05-01,121.3
2001-06-01,112.1
2001-07-01,115.8
2001-08-01,124.9
2001-09-01,138.6
2001-10-01,143.9
2001-11-01,148
2001-12-01,148.6
2002-01-01,149.6
2002-02-01,142
2002-03-01,127.2
2002-04-01,141.1
2002-05-01,186.9
2002-06-01,245.4
2002-07-01,282.2
2002-08-01,266.3
2002-09-01,219.3
2002-10-01,205.1
2002-11-01,196.7
2002-12-01,184.6
2003-01-01,184.9
2003-02-01,198
2003-03-01,221
2003-04-01,210.6
2003-05-01,198.2
2003-06-01,190.4
2003-07-01,176.8
2003-08-01,178.7
2003-09-01,200.1
2003-10-01,210.7
2003-11-01,225.6
2003-12-01,224.4
2004-01-01,NA
2004-02-01,NA
2004-03-01,NA
2004-04-01,NA
2004-05-01,NA
2004-06-01,NA
2004-07-01,NA
2004-08-01,NA
2004-09-01,NA
2004-10-01,NA
2004-11-01,NA
2004-12-01,NA
2005-01-01,NA
2005-02-01,NA
2005-03-01,NA
2005-04-01,NA
2005-05-01,NA
2005-06-01,NA
2005-07-01,NA
2005-08-01,NA
2005-09-01,NA
2005-10-01,NA
2005-11-01,NA
2005-12-01,NA
2006-01-01,221.8
2006-02-01,202.4
2006-03-01,190.7
2006-04-01,229.1
2006-05-01,259
2006-06-01,281.3
2006-07-01,291.6
2006-08-01,290.7
2006-09-01,288.2
2006-10-01,285
2006-11-01,295.8
2006-12-01,313
2007-01-01,333.1
2007-02-01,392.4
2007-03-01,425
2007-04-01,397.5
2007-05-01,363.1
2007-06-01,361.9
2007-07-01,388.4
2007-08-01,388.8
2007-09-01,419.7
2007-10-01,467.2
2007-11-01,499.5
2007-12-01,486.6
2008-01-01,486
2008-02-01,467.2
2008-03-01,429.2
2008-04-01,429.2
2008-05-01,409.5
2008-06-01,376.3
2008-07-01,356.6
2008-08-01,344.9
2008-09-01,350.9
2008-10-01,322.1
2008-11-01,180.2
2008-12-01,133.1
2009-01-01,118.9
2009-02-01,121.3
2009-03-01,129
2009-04-01,137.9
2009-05-01,142.6
2009-06-01,178.1
2009-07-01,200.8
2009-08-01,232
2009-09-01,239
2009-10-01,241.6
2009-11-01,266.3
2009-12-01,304.2
2010-01-01,385.8
2010-02-01,409
2010-03-01,436.9
2010-04-01,413.5
2010-05-01,401.9
2010-06-01,367.3
2010-07-01,335.4
2010-08-01,331.8
2010-09-01,348.5
2010-10-01,422.5
2010-11-01,494.7
2010-12-01,516.6
